Stage,Session,Trial,Step,Alpha,Gamma,Deadline,NextWay,Left,Right,Oncoming,Light,Action,Reward,TotRewd,TotPass,TotFail
3,301,56,19,0.97,0.38,27,right,,,,red,right,0.5,835.5,16,22
3,301,56,20,0.97,0.38,26,forward,,,,red,right,0.5,836.0,16,22
3,301,56,21,0.97,0.38,25,left,,,,red,right,0.5,836.5,16,22
3,301,56,22,0.97,0.38,24,right,,,,green,left,0.5,837.0,16,22
3,301,56,23,0.97,0.38,23,left,,,,green,left,0.5,837.5,16,22
3,301,56,24,0.97,0.38,22,forward,,,,red,right,0.5,838.0,16,22
3,301,56,25,0.97,0.38,21,left,,,,red,right,0.5,838.5,16,22
3,301,56,26,0.97,0.38,20,right,,,,green,left,0.5,839.0,16,22
3,301,56,27,0.97,0.38,19,left,,,,green,left,0.5,839.5,16,22
3,301,56,28,0.97,0.38,18,forward,,left,,green,left,0.5,840.0,16,22
3,301,56,29,0.97,0.38,17,right,,,,green,left,0.5,840.5,16,22
3,301,56,30,0.97,0.38,16,right,forward,,,green,left,0.5,841.0,16,22
3,301,56,31,0.97,0.38,15,left,,,,red,right,0.5,841.5,16,22
3,301,56,32,0.97,0.38,14,right,,,,green,left,0.5,842.0,16,22
3,301,56,33,0.97,0.38,13,left,,,,red,right,0.5,842.5,16,22
3,301,56,34,0.97,0.38,12,forward,,,,red,right,0.5,843.0,16,22
3,301,56,35,0.97,0.38,11,left,,,,green,left,10.5,853.5,17,22
3,301,57,1,0.97,0.38,30,left,left,,,red,right,0.5,854.0,17,22
3,301,57,2,0.97,0.38,29,forward,,,,green,left,0.5,854.5,17,22
3,301,57,3,0.97,0.38,28,right,,,,red,right,0.5,855.0,17,22
3,301,57,4,0.97,0.38,27,forward,,,,green,left,0.5,855.5,17,22
3,301,57,5,0.97,0.38,26,right,,,,green,left,0.5,856.0,17,22
3,301,57,6,0.97,0.38,25,right,,,left,red,right,0.5,856.5,17,22
3,301,57,7,0.97,0.38,24,right,,,,green,left,0.5,857.0,17,22
3,301,57,8,0.97,0.38,23,forward,,,,red,right,0.5,857.5,17,22
3,301,57,9,0.97,0.38,22,left,,,,green,left,0.5,858.0,17,22
3,301,57,10,0.97,0.38,21,forward,,,,green,left,0.5,858.5,17,22
3,301,57,11,0.97,0.38,20,right,,,,green,left,0.5,859.0,17,22
3,301,57,12,0.97,0.38,19,right,,,,green,left,0.5,859.5,17,22
3,301,57,13,0.97,0.38,18,left,,,,green,left,0.5,860.0,17,22
3,301,57,14,0.97,0.38,17,forward,,,,red,right,0.5,860.5,17,22
3,301,57,15,0.97,0.38,16,left,,,,red,right,0.5,861.0,17,22
3,301,57,16,0.97,0.38,15,right,,,,red,right,0.5,861.5,17,22
3,301,57,17,0.97,0.38,14,right,,,,red,right,0.5,862.0,17,22
3,301,57,18,0.97,0.38,13,forward,,,,green,left,0.5,862.5,17,22
3,301,57,19,0.97,0.38,12,right,,,,red,right,0.5,863.0,17,22
3,301,57,20,0.97,0.38,11,forward,,,,red,right,0.5,863.5,17,22
3,301,57,21,0.97,0.38,10,left,,,,green,left,0.5,864.0,17,22
3,301,57,22,0.97,0.38,9,forward,,,,green,left,0.5,864.5,17,22
3,301,57,23,0.97,0.38,8,right,,,,red,right,0.5,865.0,17,22
3,301,57,24,0.97,0.38,7,right,,,,green,left,0.5,865.5,17,22
3,301,57,25,0.97,0.38,6,right,,,,red,right,0.5,866.0,17,22
3,301,57,26,0.97,0.38,5,right,,,,green,left,0.5,866.5,17,22
3,301,57,27,0.97,0.38,4,left,,,,green,left,0.5,867.0,17,22
3,301,57,28,0.97,0.38,3,left,,,,green,left,0.5,867.5,17,22
3,301,57,29,0.97,0.38,2,forward,,,,green,left,0.5,868.0,17,22
3,301,57,30,0.97,0.38,1,right,,,,red,right,0.5,868.5,17,22
3,301,57,31,0.97,0.38,0,right,,,,green,left,0.5,869.0,17,22
3,301,58,1,0.97,0.38,30,right,,,,green,left,0.5,869.5,17,22
3,301,58,2,0.97,0.38,29,forward,,,,red,right,0.5,870.0,17,22
3,301,58,3,0.97,0.38,28,left,,,,red,right,0.5,870.5,17,22
3,301,58,4,0.97,0.38,27,forward,right,,,red,left,-1,869.5,17,23
3,301,58,5,0.97,0.38,26,forward,,,,red,right,0.5,870.0,17,23
3,301,58,6,0.97,0.38,25,left,,,,red,right,0.5,870.5,17,23
3,301,58,7,0.97,0.38,24,forward,,,,red,right,0.5,871.0,17,23
3,301,58,8,0.97,0.38,23,left,,,,red,right,0.5,871.5,17,23
3,301,58,9,0.97,0.38,22,forward,,,,green,left,0.5,872.0,17,23
3,301,58,10,0.97,0.38,21,right,,,,green,left,0.5,872.5,17,23
3,301,58,11,0.97,0.38,20,forward,,,,green,left,0.5,873.0,17,23
3,301,58,12,0.97,0.38,19,right,,,,green,left,0.5,873.5,17,23
3,301,58,13,0.97,0.38,18,forward,,,,red,right,0.5,874.0,17,23
3,301,58,14,0.97,0.38,17,left,,,,green,left,0.5,874.5,17,23
3,301,58,15,0.97,0.38,16,forward,,,,red,right,0.5,875.0,17,23
3,301,58,16,0.97,0.38,15,left,,,,green,left,0.5,875.5,17,23
3,301,58,17,0.97,0.38,14,forward,,,,red,right,0.5,876.0,17,23
3,301,58,18,0.97,0.38,13,left,,,,green,left,0.5,876.5,17,23
3,301,58,19,0.97,0.38,12,right,,,,green,left,0.5,877.0,17,23
3,301,58,20,0.97,0.38,11,right,,,,green,left,0.5,877.5,17,23
3,301,58,21,0.97,0.38,10,right,,,,green,left,0.5,878.0,17,23
3,301,58,22,0.97,0.38,9,left,,,,green,left,0.5,878.5,17,23
3,301,58,23,0.97,0.38,8,right,,,,red,right,10.5,889.0,18,23
3,301,59,1,0.97,0.38,35,forward,,,,red,right,0.5,889.5,18,23
3,301,59,2,0.97,0.38,34,left,,,,red,right,0.5,890.0,18,23
3,301,59,3,0.97,0.38,33,right,,,,green,left,0.5,890.5,18,23
3,301,59,4,0.97,0.38,32,left,,,forward,green,left,0.5,891.0,18,23
3,301,59,5,0.97,0.38,31,forward,,,,red,right,0.5,891.5,18,23
3,301,59,6,0.97,0.38,30,left,,,,green,left,0.5,892.0,18,23
3,301,59,7,0.97,0.38,29,forward,,,,green,left,0.5,892.5,18,23
3,301,59,8,0.97,0.38,28,right,,,,red,right,0.5,893.0,18,23
3,301,59,9,0.97,0.38,27,forward,,,,red,right,0.5,893.5,18,23
3,301,59,10,0.97,0.38,26,left,,right,,green,left,0.5,894.0,18,23
3,301,59,11,0.97,0.38,25,right,,,,red,right,10.5,904.5,19,23
3,301,60,1,0.97,0.38,25,right,,,,green,left,0.5,905.0,19,23
3,301,60,2,0.97,0.38,24,left,right,,,green,left,0.5,905.5,19,23
3,301,60,3,0.97,0.38,23,left,,,,red,right,10.5,916.0,20,23
3,301,61,1,0.97,0.38,30,forward,,,,red,right,0.5,916.5,20,23
3,301,61,2,0.97,0.38,29,left,,,,green,left,0.5,917.0,20,23
3,301,61,3,0.97,0.38,28,forward,,,,red,right,0.5,917.5,20,23
3,301,61,4,0.97,0.38,27,left,,,,green,left,0.5,918.0,20,23
3,301,61,5,0.97,0.38,26,forward,,,,red,right,0.5,918.5,20,23
3,301,61,6,0.97,0.38,25,left,,,,green,left,10.5,929.0,21,23
3,301,62,1,0.97,0.38,40,forward,,,,green,left,0.5,929.5,21,23
3,301,62,2,0.97,0.38,39,right,,,,red,right,0.5,930.0,21,23
3,301,62,3,0.97,0.38,38,forward,,,,green,left,0.5,930.5,21,23
3,301,62,4,0.97,0.38,37,right,left,,,green,left,0.5,931.0,21,23
3,301,62,5,0.97,0.38,36,right,,,,red,right,0.5,931.5,21,23
3,301,62,6,0.97,0.38,35,right,,,,red,right,0.5,932.0,21,23
3,301,62,7,0.97,0.38,34,forward,,left,,green,left,0.5,932.5,21,23
3,301,62,8,0.97,0.38,33,right,,,,red,right,0.5,933.0,21,23
3,301,62,9,0.97,0.38,32,forward,,,,red,right,0.5,933.5,21,23
3,301,62,10,0.97,0.38,31,left,,,,red,right,0.5,934.0,21,23
3,301,62,11,0.97,0.38,30,right,,,,red,right,0.5,934.5,21,23
3,301,62,12,0.97,0.38,29,right,,,,green,left,0.5,935.0,21,23
3,301,62,13,0.97,0.38,28,right,left,,,green,left,0.5,935.5,21,23
3,301,62,14,0.97,0.38,27,left,,,,green,left,0.5,936.0,21,23
3,301,62,15,0.97,0.38,26,forward,,,,red,right,0.5,936.5,21,23
3,301,62,16,0.97,0.38,25,left,,,,red,right,0.5,937.0,21,23
3,301,62,17,0.97,0.38,24,right,,,,green,left,0.5,937.5,21,23
3,301,62,18,0.97,0.38,23,left,,,,green,left,0.5,938.0,21,23
3,301,62,19,0.97,0.38,22,forward,,,,red,right,0.5,938.5,21,23
3,301,62,20,0.97,0.38,21,left,,,,red,right,0.5,939.0,21,23
3,301,62,21,0.97,0.38,20,right,,,left,green,left,0.5,939.5,21,23
3,301,62,22,0.97,0.38,19,left,,,,green,left,0.5,940.0,21,23
3,301,62,23,0.97,0.38,18,forward,,,,green,left,0.5,940.5,21,23
3,301,62,24,0.97,0.38,17,right,,,,green,left,0.5,941.0,21,23
3,301,62,25,0.97,0.38,16,right,,,,green,left,0.5,941.5,21,23
3,301,62,26,0.97,0.38,15,left,,,,red,right,0.5,942.0,21,23
3,301,62,27,0.97,0.38,14,forward,,,,green,left,0.5,942.5,21,23
3,301,62,28,0.97,0.38,13,right,,,,green,left,0.5,943.0,21,23
3,301,62,29,0.97,0.38,12,forward,,,,red,right,0.5,943.5,21,23
3,301,62,30,0.97,0.38,11,left,,,,red,right,0.5,944.0,21,23
3,301,62,31,0.97,0.38,10,forward,,,,green,left,0.5,944.5,21,23
3,301,62,32,0.97,0.38,9,right,,,,green,left,0.5,945.0,21,23
3,301,62,33,0.97,0.38,8,forward,,,,red,right,0.5,945.5,21,23
3,301,62,34,0.97,0.38,7,left,,,,green,left,0.5,946.0,21,23
3,301,62,35,0.97,0.38,6,forward,,,,green,left,0.5,946.5,21,23
3,301,62,36,0.97,0.38,5,right,,,,red,right,0.5,947.0,21,23
3,301,62,37,0.97,0.38,4,forward,,,,red,right,0.5,947.5,21,23
3,301,62,38,0.97,0.38,3,left,,,,green,left,0.5,948.0,21,23
3,301,62,39,0.97,0.38,2,forward,,,forward,red,left,-1,947.0,21,24
3,301,62,40,0.97,0.38,1,forward,,,forward,red,left,-1,946.0,21,25
3,301,62,41,0.97,0.38,0,forward,,,,green,left,0.5,946.5,21,25
3,301,63,1,0.97,0.38,45,left,,,,red,right,0.5,947.0,21,25
3,301,63,2,0.97,0.38,44,forward,,,,red,right,0.5,947.5,21,25
3,301,63,3,0.97,0.38,43,left,,,,green,left,0.5,948.0,21,25
3,301,63,4,0.97,0.38,42,right,,,,green,left,0.5,948.5,21,25
3,301,63,5,0.97,0.38,41,forward,,,,green,left,0.5,949.0,21,25
3,301,63,6,0.97,0.38,40,right,,,,green,left,0.5,949.5,21,25
3,301,63,7,0.97,0.38,39,left,,,,green,left,0.5,950.0,21,25
3,301,63,8,0.97,0.38,38,right,,,,red,right,0.5,950.5,21,25
3,301,63,9,0.97,0.38,37,forward,,,,red,right,0.5,951.0,21,25
3,301,63,10,0.97,0.38,36,right,,,,green,left,0.5,951.5,21,25
3,301,63,11,0.97,0.38,35,left,,,,red,right,0.5,952.0,21,25
3,301,63,12,0.97,0.38,34,forward,,,,red,right,0.5,952.5,21,25
3,301,63,13,0.97,0.38,33,left,,,,red,right,0.5,953.0,21,25
3,301,63,14,0.97,0.38,32,forward,,,,red,right,0.5,953.5,21,25
3,301,63,15,0.97,0.38,31,left,,,,green,left,10.5,964.0,22,25
3,301,64,1,0.97,0.38,35,forward,,,,red,right,0.5,964.5,22,25
3,301,64,2,0.97,0.38,34,left,,,,red,right,0.5,965.0,22,25
3,301,64,3,0.97,0.38,33,right,,,,red,right,0.5,965.5,22,25
3,301,64,4,0.97,0.38,32,right,,,,green,left,0.5,966.0,22,25
3,301,64,5,0.97,0.38,31,right,,,,red,right,0.5,966.5,22,25
3,301,64,6,0.97,0.38,30,right,,,,red,right,0.5,967.0,22,25
3,301,64,7,0.97,0.38,29,forward,,,,green,left,0.5,967.5,22,25
3,301,64,8,0.97,0.38,28,right,,,,green,left,0.5,968.0,22,25
3,301,64,9,0.97,0.38,27,right,,,,red,right,0.5,968.5,22,25
3,301,64,10,0.97,0.38,26,right,,,,green,left,0.5,969.0,22,25
3,301,64,11,0.97,0.38,25,right,,,,green,left,0.5,969.5,22,25
3,301,64,12,0.97,0.38,24,left,,,,red,right,0.5,970.0,22,25
3,301,64,13,0.97,0.38,23,forward,,,,green,left,0.5,970.5,22,25
3,301,64,14,0.97,0.38,22,right,,,,red,right,0.5,971.0,22,25
3,301,64,15,0.97,0.38,21,forward,,,,green,left,0.5,971.5,22,25
3,301,64,16,0.97,0.38,20,right,,,,red,right,0.5,972.0,22,25
3,301,64,17,0.97,0.38,19,right,,,,red,right,0.5,972.5,22,25
3,301,64,18,0.97,0.38,18,forward,,,,green,left,0.5,973.0,22,25
3,301,64,19,0.97,0.38,17,right,,,,red,right,0.5,973.5,22,25
3,301,64,20,0.97,0.38,16,right,,,,green,left,0.5,974.0,22,25
3,301,64,21,0.97,0.38,15,right,,,,red,right,0.5,974.5,22,25
3,301,64,22,0.97,0.38,14,right,,,,green,left,0.5,975.0,22,25
3,301,64,23,0.97,0.38,13,right,,,,green,left,0.5,975.5,22,25
3,301,64,24,0.97,0.38,12,left,,,,red,right,0.5,976.0,22,25
3,301,64,25,0.97,0.38,11,right,,,,red,right,0.5,976.5,22,25
3,301,64,26,0.97,0.38,10,right,,,,green,left,0.5,977.0,22,25
3,301,64,27,0.97,0.38,9,right,,,,red,right,0.5,977.5,22,25
3,301,64,28,0.97,0.38,8,right,,,,red,right,0.5,978.0,22,25
3,301,64,29,0.97,0.38,7,forward,,,,green,left,0.5,978.5,22,25
3,301,64,30,0.97,0.38,6,right,,,,green,left,0.5,979.0,22,25
3,301,64,31,0.97,0.38,5,right,,,,red,right,0.5,979.5,22,25
3,301,64,32,0.97,0.38,4,right,,,,green,left,0.5,980.0,22,25
3,301,64,33,0.97,0.38,3,forward,forward,,forward,green,left,0.5,980.5,22,25
3,301,64,34,0.97,0.38,2,right,,,,green,left,0.5,981.0,22,25
3,301,64,35,0.97,0.38,1,forward,,,,green,left,0.5,981.5,22,25
3,301,64,36,0.97,0.38,0,right,,,,red,right,0.5,982.0,22,25
3,301,65,1,0.97,0.38,20,forward,,,,red,right,0.5,982.5,22,25
3,301,65,2,0.97,0.38,19,left,,,,red,right,0.5,983.0,22,25
3,301,65,3,0.97,0.38,18,right,,,,green,left,0.5,983.5,22,25
3,301,65,4,0.97,0.38,17,left,,,,red,right,0.5,984.0,22,25
3,301,65,5,0.97,0.38,16,forward,,,,red,right,0.5,984.5,22,25
3,301,65,6,0.97,0.38,15,left,,,,green,left,0.5,985.0,22,25
3,301,65,7,0.97,0.38,14,forward,,,,green,left,0.5,985.5,22,25
3,301,65,8,0.97,0.38,13,right,,,,green,left,0.5,986.0,22,25
3,301,65,9,0.97,0.38,12,right,,,,green,left,0.5,986.5,22,25
3,301,65,10,0.97,0.38,11,left,,,,green,left,0.5,987.0,22,25
3,301,65,11,0.97,0.38,10,forward,,,,red,right,0.5,987.5,22,25
3,301,65,12,0.97,0.38,9,left,,,,green,left,0.5,988.0,22,25
3,301,65,13,0.97,0.38,8,forward,,,,red,right,0.5,988.5,22,25
3,301,65,14,0.97,0.38,7,left,,,,red,right,0.5,989.0,22,25
3,301,65,15,0.97,0.38,6,right,,,,green,left,0.5,989.5,22,25
3,301,65,16,0.97,0.38,5,left,,,,green,left,0.5,990.0,22,25
3,301,65,17,0.97,0.38,4,forward,,,,red,right,0.5,990.5,22,25
3,301,65,18,0.97,0.38,3,left,,,,green,left,0.5,991.0,22,25
3,301,65,19,0.97,0.38,2,right,,,,green,left,0.5,991.5,22,25
3,301,65,20,0.97,0.38,1,forward,,,,green,left,0.5,992.0,22,25
3,301,65,21,0.97,0.38,0,right,,,,green,left,0.5,992.5,22,25
3,301,66,1,0.97,0.38,40,left,,,left,red,right,0.5,993.0,22,25
3,301,66,2,0.97,0.38,39,forward,,,,green,left,0.5,993.5,22,25
3,301,66,3,0.97,0.38,38,right,,,,green,left,0.5,994.0,22,25
3,301,66,4,0.97,0.38,37,forward,,,,red,right,0.5,994.5,22,25
3,301,66,5,0.97,0.38,36,left,,,,green,left,0.5,995.0,22,25
3,301,66,6,0.97,0.38,35,forward,,,,green,left,0.5,995.5,22,25
3,301,66,7,0.97,0.38,34,right,,,,green,left,0.5,996.0,22,25
3,301,66,8,0.97,0.38,33,right,,,,green,left,0.5,996.5,22,25
3,301,66,9,0.97,0.38,32,left,,,,red,right,0.5,997.0,22,25
3,301,66,10,0.97,0.38,31,forward,,,,red,right,0.5,997.5,22,25
3,301,66,11,0.97,0.38,30,left,,,,green,left,0.5,998.0,22,25
3,301,66,12,0.97,0.38,29,forward,,,,red,right,0.5,998.5,22,25
3,301,66,13,0.97,0.38,28,left,,,,red,right,0.5,999.0,22,25
3,301,66,14,0.97,0.38,27,right,,,,green,left,0.5,999.5,22,25
3,301,66,15,0.97,0.38,26,left,,,,green,left,0.5,1000.0,22,25
3,301,66,16,0.97,0.38,25,forward,,,,red,right,0.5,1000.5,22,25
3,301,66,17,0.97,0.38,24,left,,,,red,right,0.5,1001.0,22,25
3,301,66,18,0.97,0.38,23,right,,,,green,left,0.5,1001.5,22,25
3,301,66,19,0.97,0.38,22,left,,,,red,right,0.5,1002.0,22,25
3,301,66,20,0.97,0.38,21,forward,,,,green,left,0.5,1002.5,22,25
3,301,66,21,0.97,0.38,20,right,,,,red,right,0.5,1003.0,22,25
3,301,66,22,0.97,0.38,19,forward,,,,red,right,0.5,1003.5,22,25
3,301,66,23,0.97,0.38,18,left,,,,green,left,0.5,1004.0,22,25
3,301,66,24,0.97,0.38,17,forward,,,,red,right,0.5,1004.5,22,25
3,301,66,25,0.97,0.38,16,left,,,,red,right,0.5,1005.0,22,25
3,301,66,26,0.97,0.38,15,right,,,,red,right,0.5,1005.5,22,25
3,301,66,27,0.97,0.38,14,right,,,,red,right,0.5,1006.0,22,25
3,301,66,28,0.97,0.38,13,forward,,,,green,left,0.5,1006.5,22,25
3,301,66,29,0.97,0.38,12,right,,,,green,left,0.5,1007.0,22,25
3,301,66,30,0.97,0.38,11,right,,,,green,left,0.5,1007.5,22,25
3,301,66,31,0.97,0.38,10,left,,,,red,right,0.5,1008.0,22,25
3,301,66,32,0.97,0.38,9,right,,,,green,left,0.5,1008.5,22,25
3,301,66,33,0.97,0.38,8,left,,,,green,left,0.5,1009.0,22,25
3,301,66,34,0.97,0.38,7,forward,,,,green,left,0.5,1009.5,22,25
3,301,66,35,0.97,0.38,6,right,,,,green,left,0.5,1010.0,22,25
3,301,66,36,0.97,0.38,5,right,,,,red,right,0.5,1010.5,22,25
3,301,66,37,0.97,0.38,4,right,,,,red,right,0.5,1011.0,22,25
3,301,66,38,0.97,0.38,3,forward,,,,green,left,0.5,1011.5,22,25
3,301,66,39,0.97,0.38,2,right,,,,green,left,0.5,1012.0,22,25
3,301,66,40,0.97,0.38,1,right,,,,red,right,0.5,1012.5,22,25
3,301,66,41,0.97,0.38,0,right,,,,green,left,0.5,1013.0,22,25
3,301,67,1,0.97,0.38,35,forward,,,,green,left,0.5,1013.5,22,25
3,301,67,2,0.97,0.38,34,right,,,,red,right,0.5,1014.0,22,25
3,301,67,3,0.97,0.38,33,forward,,,,green,left,0.5,1014.5,22,25
3,301,67,4,0.97,0.38,32,right,,,,red,right,0.5,1015.0,22,25
3,301,67,5,0.97,0.38,31,forward,,,,red,right,0.5,1015.5,22,25
3,301,67,6,0.97,0.38,30,left,,,,green,left,0.5,1016.0,22,25
3,301,67,7,0.97,0.38,29,forward,,,,green,left,0.5,1016.5,22,25
3,301,67,8,0.97,0.38,28,right,,,,green,left,0.5,1017.0,22,25
3,301,67,9,0.97,0.38,27,right,,,,green,left,0.5,1017.5,22,25
3,301,67,10,0.97,0.38,26,left,,,,red,right,0.5,1018.0,22,25
3,301,67,11,0.97,0.38,25,right,,,,green,left,0.5,1018.5,22,25
3,301,67,12,0.97,0.38,24,left,,,,red,right,0.5,1019.0,22,25
3,301,67,13,0.97,0.38,23,right,,,,green,left,0.5,1019.5,22,25
3,301,67,14,0.97,0.38,22,left,forward,,,green,left,0.5,1020.0,22,25
3,301,67,15,0.97,0.38,21,forward,,,,red,right,0.5,1020.5,22,25
3,301,67,16,0.97,0.38,20,left,,,,green,left,0.5,1021.0,22,25
3,301,67,17,0.97,0.38,19,forward,,,,red,right,0.5,1021.5,22,25
3,301,67,18,0.97,0.38,18,left,,,,red,right,0.5,1022.0,22,25
3,301,67,19,0.97,0.38,17,right,,,,green,left,0.5,1022.5,22,25
3,301,67,20,0.97,0.38,16,left,,,,green,left,0.5,1023.0,22,25
3,301,67,21,0.97,0.38,15,forward,,,,red,right,0.5,1023.5,22,25
3,301,67,22,0.97,0.38,14,left,,,,green,left,0.5,1024.0,22,25
3,301,67,23,0.97,0.38,13,forward,,,,red,right,0.5,1024.5,22,25
3,301,67,24,0.97,0.38,12,left,,,,red,right,0.5,1025.0,22,25
3,301,67,25,0.97,0.38,11,right,,,,green,left,0.5,1025.5,22,25
3,301,67,26,0.97,0.38,10,left,,,,red,right,0.5,1026.0,22,25
3,301,67,27,0.97,0.38,9,right,,,,green,left,0.5,1026.5,22,25
3,301,67,28,0.97,0.38,8,left,,,,green,left,0.5,1027.0,22,25
3,301,67,29,0.97,0.38,7,forward,,,,green,left,0.5,1027.5,22,25
3,301,67,30,0.97,0.38,6,right,,,,green,left,0.5,1028.0,22,25
3,301,67,31,0.97,0.38,5,right,,,,red,right,0.5,1028.5,22,25
3,301,67,32,0.97,0.38,4,right,,,,red,right,0.5,1029.0,22,25
3,301,67,33,0.97,0.38,3,forward,,,,green,left,0.5,1029.5,22,25
3,301,67,34,0.97,0.38,2,right,,,,red,right,0.5,1030.0,22,25
3,301,67,35,0.97,0.38,1,forward,,,,red,right,0.5,1030.5,22,25
3,301,67,36,0.97,0.38,0,left,,,,green,left,0.5,1031.0,22,25
3,301,68,1,0.97,0.38,40,left,,,,red,right,0.5,1031.5,22,25
3,301,68,2,0.97,0.38,39,forward,,,,red,right,0.5,1032.0,22,25
3,301,68,3,0.97,0.38,38,left,,,,green,left,0.5,1032.5,22,25
3,301,68,4,0.97,0.38,37,forward,,,,green,left,0.5,1033.0,22,25
3,301,68,5,0.97,0.38,36,right,forward,,,green,left,0.5,1033.5,22,25
3,301,68,6,0.97,0.38,35,right,,,,green,left,0.5,1034.0,22,25
3,301,68,7,0.97,0.38,34,left,,,,red,right,0.5,1034.5,22,25
3,301,68,8,0.97,0.38,33,forward,,,,green,left,0.5,1035.0,22,25
3,301,68,9,0.97,0.38,32,right,,,,red,right,0.5,1035.5,22,25
3,301,68,10,0.97,0.38,31,forward,,,,red,right,0.5,1036.0,22,25
3,301,68,11,0.97,0.38,30,left,,,,green,left,0.5,1036.5,22,25
3,301,68,12,0.97,0.38,29,forward,,,,red,right,0.5,1037.0,22,25
3,301,68,13,0.97,0.38,28,left,,,,green,left,0.5,1037.5,22,25
3,301,68,14,0.97,0.38,27,forward,,,,red,right,0.5,1038.0,22,25
3,301,68,15,0.97,0.38,26,left,,,,red,right,0.5,1038.5,22,25
3,301,68,16,0.97,0.38,25,right,,,,red,right,0.5,1039.0,22,25
3,301,68,17,0.97,0.38,24,right,,,,red,right,0.5,1039.5,22,25
3,301,68,18,0.97,0.38,23,forward,,,,green,left,0.5,1040.0,22,25
3,301,68,19,0.97,0.38,22,right,,,,red,right,0.5,1040.5,22,25
3,301,68,20,0.97,0.38,21,forward,,,,red,right,0.5,1041.0,22,25
3,301,68,21,0.97,0.38,20,left,forward,,,green,left,0.5,1041.5,22,25
3,301,68,22,0.97,0.38,19,right,,,,green,left,0.5,1042.0,22,25
3,301,68,23,0.97,0.38,18,right,,,,red,right,0.5,1042.5,22,25
3,301,68,24,0.97,0.38,17,right,,,,green,left,0.5,1043.0,22,25
3,301,68,25,0.97,0.38,16,left,,,,green,left,0.5,1043.5,22,25
3,301,68,26,0.97,0.38,15,left,,,,green,left,0.5,1044.0,22,25
3,301,68,27,0.97,0.38,14,forward,,,,green,left,0.5,1044.5,22,25
3,301,68,28,0.97,0.38,13,right,,,,red,right,0.5,1045.0,22,25
3,301,68,29,0.97,0.38,12,right,,,,red,right,0.5,1045.5,22,25
3,301,68,30,0.97,0.38,11,left,,,,green,left,0.5,1046.0,22,25
3,301,68,31,0.97,0.38,10,forward,,,,red,right,0.5,1046.5,22,25
3,301,68,32,0.97,0.38,9,right,,,,green,left,0.5,1047.0,22,25
3,301,68,33,0.97,0.38,8,left,,,,red,right,0.5,1047.5,22,25
3,301,68,34,0.97,0.38,7,right,,,,green,left,0.5,1048.0,22,25
3,301,68,35,0.97,0.38,6,left,,,,green,left,0.5,1048.5,22,25
3,301,68,36,0.97,0.38,5,forward,,,,green,left,0.5,1049.0,22,25
3,301,68,37,0.97,0.38,4,right,,,,green,left,0.5,1049.5,22,25
3,301,68,38,0.97,0.38,3,right,,,,red,right,0.5,1050.0,22,25
3,301,68,39,0.97,0.38,2,right,,,,red,right,0.5,1050.5,22,25
3,301,68,40,0.97,0.38,1,forward,,,,red,right,0.5,1051.0,22,25
3,301,68,41,0.97,0.38,0,left,,,,red,right,0.5,1051.5,22,25
3,301,69,1,0.97,0.38,35,right,,,,green,left,0.5,1052.0,22,25
3,301,69,2,0.97,0.38,34,left,,,,red,right,0.5,1052.5,22,25
3,301,69,3,0.97,0.38,33,right,,,,green,left,0.5,1053.0,22,25
3,301,69,4,0.97,0.38,32,left,,,,green,left,0.5,1053.5,22,25
3,301,69,5,0.97,0.38,31,forward,,,,green,left,0.5,1054.0,22,25
3,301,69,6,0.97,0.38,30,right,,,,green,left,0.5,1054.5,22,25
3,301,69,7,0.97,0.38,29,right,,,,red,right,0.5,1055.0,22,25
3,301,69,8,0.97,0.38,28,right,,,,red,right,0.5,1055.5,22,25
3,301,69,9,0.97,0.38,27,forward,,,,green,left,0.5,1056.0,22,25
3,301,69,10,0.97,0.38,26,right,,,,red,right,0.5,1056.5,22,25
3,301,69,11,0.97,0.38,25,forward,,,,green,left,0.5,1057.0,22,25
3,301,69,12,0.97,0.38,24,right,,,,red,right,0.5,1057.5,22,25
3,301,69,13,0.97,0.38,23,forward,,,,red,right,0.5,1058.0,22,25
3,301,69,14,0.97,0.38,22,left,,,,green,left,0.5,1058.5,22,25
3,301,69,15,0.97,0.38,21,left,,,,green,left,0.5,1059.0,22,25
3,301,69,16,0.97,0.38,20,forward,,,forward,red,right,0.5,1059.5,22,25
3,301,69,17,0.97,0.38,19,right,,,,red,right,0.5,1060.0,22,25
3,301,69,18,0.97,0.38,18,right,,right,,green,left,0.5,1060.5,22,25
3,301,69,19,0.97,0.38,17,right,,,,red,right,0.5,1061.0,22,25
3,301,69,20,0.97,0.38,16,right,,,,red,right,0.5,1061.5,22,25
3,301,69,21,0.97,0.38,15,forward,forward,,,red,left,-1,1060.5,22,26
3,301,69,22,0.97,0.38,14,forward,,,,red,right,0.5,1061.0,22,26
3,301,69,23,0.97,0.38,13,left,,,,red,right,0.5,1061.5,22,26
3,301,69,24,0.97,0.38,12,right,,,,green,left,0.5,1062.0,22,26
3,301,69,25,0.97,0.38,11,left,,,,red,right,0.5,1062.5,22,26
3,301,69,26,0.97,0.38,10,forward,,,,red,right,0.5,1063.0,22,26
3,301,69,27,0.97,0.38,9,left,,,,red,right,0.5,1063.5,22,26
3,301,69,28,0.97,0.38,8,forward,,,,red,right,0.5,1064.0,22,26
